group,track_id,previous_frame,current_frame,frame_gap,dx,dy,center_distance
zm5_3,4,20,21,1,0.0,0.0,0.0
zm5_3,4,21,22,1,0.0,0.0,0.0
zm5_3,4,22,23,1,0.0,0.0,0.0
zm5_3,4,23,24,1,-0.5,0.0,0.5
zm5_3,4,24,25,1,0.0,0.0,0.0
zm5_3,4,25,26,1,0.0,0.0,0.0
zm5_3,4,26,27,1,0.0,0.0,0.0
zm5_3,4,27,28,1,0.0,0.0,0.0
zm5_3,4,28,29,1,0.0,0.0,0.0
zm5_3,4,29,30,1,0.0,0.0,0.0
zm5_3,4,30,31,1,0.0,0.0,0.0
zm5_3,4,31,32,1,0.0,0.5,0.5
zm5_3,4,32,33,1,0.0,0.0,0.0
zm5_3,4,33,34,1,-0.5,0.0,0.5
zm5_3,4,34,35,1,0.0,0.0,0.0
zm5_3,4,35,36,1,0.0,0.0,0.0
zm5_3,4,36,37,1,0.0,0.0,0.0
zm5_3,4,37,38,1,0.0,0.0,0.0
zm5_3,4,38,39,1,0.0,0.0,0.0
zm5_3,4,39,40,1,0.0,0.0,0.0
zm5_3,4,40,41,1,0.0,0.0,0.0
zm5_3,4,41,42,1,0.0,0.0,0.0
zm5_3,4,42,43,1,0.0,0.0,0.0
zm5_3,4,43,44,1,-0.5,0.0,0.5
zm5_3,4,44,45,1,0.0,0.0,0.0
zm5_3,4,45,46,1,0.0,0.0,0.0
zm5_3,4,46,47,1,0.0,0.0,0.0
zm5_3,4,47,48,1,0.0,0.0,0.0
zm5_3,4,48,49,1,0.0,0.0,0.0
zm5_3,4,49,50,1,0.0,0.0,0.0
zm5_3,4,50,51,1,0.0,0.0,0.0
zm5_3,4,51,52,1,-0.5,0.0,0.5
zm5_3,4,52,53,1,-0.5,0.0,0.5
zm5_3,4,53,54,1,-0.5,0.5,0.7071067811865476
zm5_3,4,54,55,1,-0.5,0.0,0.5
zm5_3,4,55,56,1,-1.0,0.0,1.0
zm5_3,4,56,57,1,-0.5,0.0,0.5
zm5_3,4,57,58,1,-0.5,0.0,0.5
zm5_3,4,58,59,1,-1.0,0.0,1.0
zm5_3,4,59,60,1,-0.5,0.0,0.5
zm5_3,4,60,61,1,-1.0,0.0,1.0
zm5_3,4,61,62,1,-1.0,0.0,1.0
zm5_3,4,62,63,1,-1.5,0.0,1.5
zm5_3,4,63,64,1,-1.5,0.0,1.5
zm5_3,4,64,65,1,-1.5,0.5,1.5811388300841898
zm5_3,4,65,66,1,-0.5,0.0,0.5
zm5_3,4,66,67,1,-1.5,0.0,1.5
zm5_3,4,67,68,1,-1.5,0.0,1.5
zm5_3,4,68,69,1,-1.0,0.5,1.118033988749895
zm5_3,4,69,70,1,-1.0,0.0,1.0
zm5_3,4,70,71,1,-1.5,0.0,1.5
zm5_3,4,71,72,1,-1.0,0.0,1.0
zm5_3,4,72,73,1,-1.5,1.0,1.8027756377319946
zm5_3,4,73,74,1,-1.0,0.0,1.0
zm5_3,4,74,75,1,-1.5,0.0,1.5
zm5_3,4,75,76,1,-1.0,0.0,1.0
zm5_3,4,76,77,1,-1.5,0.0,1.5
zm5_3,4,77,78,1,-1.5,0.5,1.5811388300841898
zm5_3,4,78,79,1,-0.5,0.0,0.5
zm5_3,4,79,80,1,-1.5,0.0,1.5
zm5_3,4,80,81,1,-1.5,0.0,1.5
zm5_3,4,81,82,1,-1.5,0.5,1.5811388300841898
zm5_3,4,82,83,1,-0.5,0.0,0.5
zm5_3,4,83,84,1,-1.5,0.0,1.5
zm5_3,4,84,85,1,-1.5,0.0,1.5
zm5_3,4,85,86,1,0.0,0.5,0.5
zm5_3,4,86,87,1,-1.0,0.5,1.118033988749895
zm5_3,4,87,88,1,-0.5,0.0,0.5
zm5_3,4,88,89,1,-0.5,0.0,0.5
zm5_3,4,89,90,1,-0.5,0.0,0.5
zm5_3,4,90,91,1,0.0,1.5,1.5
zm5_3,4,91,92,1,0.0,1.0,1.0
zm5_3,4,92,93,1,0.0,1.0,1.0
zm5_3,4,93,94,1,0.0,1.0,1.0
zm5_3,4,94,95,1,0.0,1.0,1.0
zm5_3,4,95,96,1,0.0,1.0,1.0
zm5_3,4,96,97,1,0.0,1.0,1.0
zm5_3,5,1,2,1,0.0,0.0,0.0
zm5_3,5,2,3,1,0.0,0.0,0.0
zm5_3,5,3,4,1,0.0,-0.5,0.5
zm5_3,5,4,5,1,0.5,0.0,0.5
zm5_3,5,5,6,1,-0.5,-0.5,0.7071067811865476
zm5_3,5,6,7,1,0.0,0.0,0.0
zm5_3,5,7,8,1,0.0,0.0,0.0
zm5_3,5,8,9,1,0.0,-0.5,0.5
zm5_3,5,9,10,1,0.0,0.0,0.0
zm5_3,5,10,11,1,0.5,-0.5,0.7071067811865476
zm5_3,5,11,12,1,0.0,0.0,0.0
zm5_3,5,12,13,1,0.0,0.0,0.0
zm5_3,5,13,14,1,0.0,-0.5,0.5
zm5_3,5,14,15,1,0.0,0.0,0.0
zm5_3,5,15,16,1,0.0,0.0,0.0
zm5_3,5,16,17,1,0.0,0.0,0.0
zm5_3,5,17,18,1,0.0,0.0,0.0
zm5_3,5,18,19,1,0.0,0.0,0.0
zm5_3,5,19,20,1,0.0,0.0,0.0
zm5_3,5,20,21,1,0.0,0.0,0.0
zm5_3,5,21,22,1,0.0,0.0,0.0
zm5_3,5,22,23,1,0.0,0.0,0.0
zm5_3,5,23,24,1,0.0,0.0,0.0
zm5_3,5,24,25,1,0.0,0.0,0.0
zm5_3,5,25,26,1,0.0,0.0,0.0
zm5_3,5,26,27,1,0.0,0.5,0.5
zm5_3,5,27,28,1,0.5,0.0,0.5
zm5_3,5,28,29,1,0.0,-0.5,0.5
zm5_3,5,29,30,1,0.0,0.0,0.0
zm5_3,5,30,31,1,0.5,0.0,0.5
zm5_3,5,31,32,1,0.0,0.0,0.0
zm5_3,5,32,33,1,0.0,0.0,0.0
zm5_3,5,33,34,1,0.0,0.0,0.0
zm5_3,5,34,35,1,0.0,0.0,0.0
zm5_3,5,35,36,1,0.0,0.0,0.0
zm5_3,5,36,37,1,0.0,0.0,0.0
zm5_3,5,37,38,1,0.0,0.0,0.0
zm5_3,5,38,39,1,0.0,0.0,0.0
zm5_3,5,39,40,1,0.0,0.5,0.5
zm5_3,5,40,41,1,0.0,0.0,0.0
zm5_3,5,41,42,1,0.0,0.0,0.0
zm5_3,5,42,43,1,0.0,0.0,0.0
zm5_3,5,43,44,1,0.0,0.0,0.0
zm5_3,5,44,45,1,0.0,0.0,0.0
zm5_3,5,45,46,1,0.0,0.0,0.0
zm5_3,5,46,47,1,0.0,0.0,0.0
zm5_3,5,47,48,1,0.0,-0.5,0.5
zm5_3,5,48,49,1,0.0,0.0,0.0
zm5_3,5,49,50,1,0.0,0.0,0.0
zm5_3,5,50,51,1,0.0,0.0,0.0
zm5_3,5,51,52,1,0.0,0.0,0.0
zm5_3,5,52,53,1,0.0,0.5,0.5
zm5_3,5,53,54,1,0.5,0.0,0.5
zm5_3,5,54,55,1,0.0,0.0,0.0
zm5_3,5,55,56,1,0.0,0.0,0.0
zm5_3,5,56,57,1,0.0,0.0,0.0
zm5_3,5,57,58,1,0.0,0.0,0.0
zm5_3,5,58,59,1,0.0,0.0,0.0
zm5_3,5,59,60,1,0.0,0.0,0.0
zm5_3,5,60,61,1,0.0,0.0,0.0
zm5_3,5,61,62,1,0.0,0.0,0.0
zm5_3,5,62,63,1,0.0,0.0,0.0
zm5_3,5,63,64,1,0.0,0.0,0.0
zm5_3,5,64,65,1,0.0,0.0,0.0
zm5_3,5,65,66,1,0.0,0.5,0.5
zm5_3,5,66,67,1,0.0,0.0,0.0
zm5_3,5,67,68,1,0.0,-0.5,0.5
zm5_3,5,68,69,1,0.5,0.0,0.5
zm5_3,5,69,70,1,0.0,0.0,0.0
zm5_3,5,70,71,1,0.0,-0.5,0.5
zm5_3,5,71,72,1,0.0,0.0,0.0
zm5_3,5,72,73,1,0.0,0.0,0.0
zm5_3,5,73,74,1,0.5,-0.5,0.7071067811865476
zm5_3,5,74,75,1,0.0,0.5,0.5
zm5_3,5,75,76,1,0.5,0.0,0.5
zm5_3,5,76,77,1,0.0,0.0,0.0
zm5_3,5,77,78,1,0.0,-0.5,0.5
zm5_3,5,78,79,1,0.0,0.0,0.0
zm5_3,5,79,80,1,0.0,0.0,0.0
zm5_3,5,80,81,1,0.0,-0.5,0.5
zm5_3,5,81,82,1,0.0,1.5,1.5
zm5_3,5,82,83,1,0.5,1.5,1.5811388300841898
zm5_3,5,83,84,1,0.0,2.5,2.5
zm5_3,5,84,85,1,0.0,4.5,4.5
zm5_3,5,85,86,1,0.5,2.5,2.5495097567963922
zm5_3,5,86,87,1,0.0,1.5,1.5
zm5_3,5,87,88,1,0.0,2.0,2.0
zm5_3,5,88,89,1,0.0,1.0,1.0
zm5_3,5,89,90,1,0.0,0.5,0.5
zm5_3,5,90,91,1,0.5,1.5,1.5811388300841898
zm5_3,5,91,92,1,0.0,1.0,1.0
zm5_3,5,92,93,1,0.0,0.5,0.5
zm5_3,5,93,94,1,0.0,1.5,1.5
zm5_3,5,94,95,1,0.0,2.0,2.0
zm5_3,5,95,96,1,0.0,1.5,1.5
zm5_3,5,96,97,1,0.0,1.5,1.5
zm5_3,6,1,2,1,0.0,0.0,0.0
zm5_3,6,2,3,1,-0.5,0.0,0.5
zm5_3,6,3,4,1,0.0,0.0,0.0
zm5_3,6,4,5,1,0.0,-1.0,1.0
zm5_3,6,5,6,1,-0.5,0.0,0.5
zm5_3,6,6,7,1,0.0,0.0,0.0
zm5_3,6,7,8,1,0.0,0.0,0.0
zm5_3,6,8,9,1,-0.5,0.0,0.5
zm5_3,6,9,10,1,0.0,0.0,0.0
zm5_3,6,10,11,1,0.0,0.0,0.0
zm5_3,6,11,12,1,-0.5,0.0,0.5
zm5_3,6,12,13,1,0.0,0.0,0.0
zm5_3,6,13,14,1,0.0,0.0,0.0
zm5_3,6,14,15,1,-0.5,-0.5,0.7071067811865476
zm5_3,6,15,16,1,0.0,0.0,0.0
zm5_3,6,16,17,1,0.0,0.0,0.0
zm5_3,6,17,18,1,0.0,0.0,0.0
zm5_3,6,18,19,1,0.0,0.0,0.0
zm5_3,6,19,20,1,0.0,0.0,0.0
zm5_3,6,20,21,1,0.0,0.0,0.0
zm5_3,6,21,22,1,0.5,0.0,0.5
zm5_3,6,22,23,1,0.0,0.0,0.0
zm5_3,6,23,24,1,0.0,0.0,0.0
zm5_3,6,24,25,1,0.0,0.0,0.0
zm5_3,6,25,26,1,0.0,0.0,0.0
zm5_3,6,26,27,1,0.0,0.0,0.0
zm5_3,6,27,28,1,0.0,0.0,0.0
zm5_3,6,28,29,1,0.0,0.0,0.0
zm5_3,6,29,30,1,0.0,0.0,0.0
zm5_3,6,30,31,1,0.5,0.0,0.5
zm5_3,6,31,32,1,0.0,0.0,0.0
zm5_3,6,32,33,1,0.0,0.5,0.5
zm5_3,6,33,34,1,0.0,-0.5,0.5
zm5_3,6,34,35,1,0.0,0.0,0.0
zm5_3,6,35,36,1,0.0,0.0,0.0
zm5_3,6,36,37,1,0.0,0.0,0.0
zm5_3,6,37,38,1,0.0,0.0,0.0
zm5_3,6,38,39,1,0.0,0.0,0.0
zm5_3,6,39,40,1,0.0,0.0,0.0
zm5_3,6,40,41,1,0.0,0.0,0.0
zm5_3,6,41,42,1,0.0,0.0,0.0
zm5_3,6,42,43,1,0.0,0.0,0.0
zm5_3,6,43,44,1,0.0,0.0,0.0
zm5_3,6,44,45,1,0.0,0.0,0.0
zm5_3,6,45,46,1,0.0,0.0,0.0
zm5_3,6,46,47,1,0.0,0.0,0.0
zm5_3,6,47,48,1,0.0,0.0,0.0
zm5_3,6,48,49,1,0.0,0.0,0.0
zm5_3,6,49,50,1,0.0,0.0,0.0
zm5_3,6,50,51,1,0.0,0.0,0.0
zm5_3,6,51,52,1,0.0,-0.5,0.5
zm5_3,6,52,53,1,0.0,0.0,0.0
zm5_3,6,53,54,1,0.0,0.0,0.0
zm5_3,6,54,55,1,0.0,0.0,0.0
zm5_3,6,55,56,1,0.0,0.0,0.0
zm5_3,6,56,57,1,0.0,0.0,0.0
zm5_3,6,57,58,1,0.0,0.0,0.0
zm5_3,6,58,59,1,0.0,0.0,0.0
zm5_3,6,59,60,1,0.0,0.0,0.0
zm5_3,6,60,61,1,0.0,0.0,0.0
zm5_3,6,61,62,1,0.0,0.0,0.0
zm5_3,6,62,63,1,0.0,0.0,0.0
zm5_3,6,63,64,1,0.0,0.0,0.0
zm5_3,6,64,65,1,0.0,0.0,0.0
zm5_3,6,65,66,1,0.0,0.0,0.0
zm5_3,6,66,67,1,0.0,0.0,0.0
zm5_3,6,67,68,1,0.0,0.0,0.0
zm5_3,6,68,69,1,0.0,0.0,0.0
zm5_3,6,69,70,1,0.0,0.0,0.0
zm5_3,6,70,71,1,0.0,-0.5,0.5
zm5_3,6,71,72,1,0.0,0.0,0.0
zm5_3,6,72,73,1,-0.5,0.0,0.5
zm5_3,6,73,74,1,0.0,0.0,0.0
zm5_3,6,74,75,1,0.0,0.0,0.0
zm5_3,6,75,76,1,0.0,0.0,0.0
zm5_3,6,76,77,1,0.0,0.0,0.0
zm5_3,6,77,78,1,0.0,0.0,0.0
zm5_3,6,78,79,1,0.0,0.0,0.0
zm5_3,6,79,80,1,0.0,0.0,0.0
zm5_3,6,80,81,1,0.0,0.0,0.0
zm5_3,6,81,82,1,0.0,0.0,0.0
zm5_3,6,82,83,1,0.0,0.0,0.0
zm5_3,6,83,84,1,0.0,0.0,0.0
zm5_3,6,84,85,1,0.5,0.0,0.5
zm5_3,6,85,86,1,0.5,0.0,0.5
zm5_3,6,86,87,1,0.5,0.0,0.5
zm5_3,6,87,88,1,0.5,0.0,0.5
zm5_3,6,88,89,1,0.0,-0.5,0.5
zm5_3,6,89,90,1,0.5,0.0,0.5
zm5_3,6,90,91,1,0.0,0.0,0.0
zm5_3,6,91,92,1,0.0,0.0,0.0
zm5_3,6,92,93,1,0.5,0.0,0.5
zm5_3,6,93,94,1,-2.0,0.0,2.0
zm5_3,6,94,95,1,-1.5,-0.5,1.5811388300841898
zm5_3,6,95,96,1,-2.0,0.0,2.0
zm5_3,6,96,97,1,-1.5,0.0,1.5
zm5_3,7,1,2,1,0.0,0.0,0.0
zm5_3,7,2,3,1,-0.5,0.0,0.5
zm5_3,7,3,4,1,0.5,-0.5,0.7071067811865476
zm5_3,7,4,5,1,0.0,0.0,0.0
zm5_3,7,5,6,1,0.0,0.0,0.0
zm5_3,7,6,7,1,0.0,0.0,0.0
zm5_3,7,7,8,1,-0.5,-0.5,0.7071067811865476
zm5_3,7,8,9,1,0.5,0.0,0.5
zm5_3,7,9,10,1,0.0,0.0,0.0
zm5_3,7,10,11,1,0.0,-0.5,0.5
zm5_3,7,11,12,1,0.0,-0.5,0.5
zm5_3,7,12,13,1,0.5,0.0,0.5
zm5_3,7,13,14,1,-0.5,0.0,0.5
zm5_3,7,14,15,1,0.0,-0.5,0.5
zm5_3,7,15,16,1,0.0,0.0,0.0
zm5_3,7,16,17,1,0.0,0.0,0.0
zm5_3,7,17,18,1,0.0,0.0,0.0
zm5_3,7,18,19,1,0.0,0.0,0.0
zm5_3,7,19,20,1,0.0,0.0,0.0
zm5_3,7,20,21,1,0.0,0.0,0.0
zm5_3,7,21,22,1,0.0,0.0,0.0
zm5_3,7,22,23,1,0.0,0.0,0.0
zm5_3,7,23,24,1,0.0,0.5,0.5
zm5_3,7,24,25,1,0.0,0.0,0.0
zm5_3,7,25,26,1,0.0,0.0,0.0
zm5_3,7,26,27,1,0.0,0.0,0.0
zm5_3,7,27,28,1,0.0,0.0,0.0
zm5_3,7,28,29,1,0.0,0.0,0.0
zm5_3,7,29,30,1,0.0,0.0,0.0
zm5_3,7,30,31,1,0.0,0.0,0.0
zm5_3,7,31,32,1,0.0,0.0,0.0
zm5_3,7,32,33,1,0.0,0.0,0.0
zm5_3,7,33,34,1,0.0,0.0,0.0
zm5_3,7,34,35,1,0.0,0.0,0.0
zm5_3,7,35,36,1,0.0,0.0,0.0
zm5_3,7,36,37,1,0.0,0.0,0.0
zm5_3,7,37,38,1,0.0,0.0,0.0
zm5_3,7,38,39,1,0.0,0.0,0.0
zm5_3,7,39,40,1,0.0,0.0,0.0
zm5_3,7,40,41,1,0.0,0.0,0.0
zm5_3,7,41,42,1,0.0,0.0,0.0
zm5_3,7,42,43,1,0.0,0.0,0.0
zm5_3,7,43,44,1,0.0,0.0,0.0
zm5_3,7,44,45,1,0.0,0.0,0.0
zm5_3,7,45,46,1,0.0,0.0,0.0
zm5_3,7,46,47,1,0.0,0.0,0.0
zm5_3,7,47,48,1,0.0,0.0,0.0
zm5_3,7,48,49,1,0.0,0.0,0.0
zm5_3,7,49,50,1,0.0,0.0,0.0
zm5_3,7,50,51,1,0.0,0.0,0.0
zm5_3,7,51,52,1,0.0,0.0,0.0
zm5_3,7,52,53,1,0.0,0.0,0.0
zm5_3,7,53,54,1,0.0,0.0,0.0
zm5_3,7,54,55,1,0.0,0.0,0.0
zm5_3,7,55,56,1,0.0,0.0,0.0
zm5_3,7,56,57,1,0.0,0.0,0.0
zm5_3,7,57,58,1,0.0,0.0,0.0
zm5_3,7,58,59,1,0.0,0.0,0.0
zm5_3,7,59,60,1,0.0,0.0,0.0
zm5_3,7,60,61,1,0.0,0.0,0.0
zm5_3,7,61,62,1,0.0,0.0,0.0
zm5_3,7,62,63,1,0.0,0.0,0.0
zm5_3,7,63,64,1,0.0,0.5,0.5
zm5_3,7,64,65,1,0.0,0.0,0.0
zm5_3,7,65,66,1,0.0,0.0,0.0
zm5_3,7,66,67,1,0.0,0.0,0.0
zm5_3,7,67,68,1,0.0,0.0,0.0
zm5_3,7,68,69,1,0.0,0.0,0.0
zm5_3,7,69,70,1,0.0,0.0,0.0
zm5_3,7,70,71,1,0.0,0.0,0.0
zm5_3,7,71,72,1,0.5,0.0,0.5
zm5_3,7,72,73,1,0.0,0.0,0.0
zm5_3,7,73,74,1,0.0,0.0,0.0
zm5_3,7,74,75,1,0.0,0.5,0.5
zm5_3,7,75,76,1,0.5,0.5,0.7071067811865476
zm5_3,7,76,77,1,0.0,0.0,0.0
zm5_3,7,77,78,1,0.0,0.0,0.0
zm5_3,7,78,79,1,0.5,0.0,0.5
zm5_3,7,79,80,1,0.0,0.0,0.0
zm5_3,7,80,81,1,0.0,0.5,0.5
zm5_3,7,81,82,1,0.0,0.5,0.5
zm5_3,7,82,83,1,0.5,0.0,0.5
zm5_3,7,83,84,1,0.0,0.0,0.0
zm5_3,7,84,85,1,-0.5,0.0,0.5
zm5_3,7,85,86,1,0.5,0.0,0.5
zm5_3,7,86,87,1,0.0,0.5,0.5
zm5_3,7,87,88,1,0.0,0.0,0.0
zm5_3,7,88,89,1,2.0,-0.5,2.0615528128088303
zm5_3,7,89,90,1,2.0,-1.0,2.23606797749979
zm5_3,7,90,91,1,1.0,-0.5,1.118033988749895
zm5_3,7,91,92,1,1.0,-0.5,1.118033988749895
zm5_3,7,92,93,1,1.0,-0.5,1.118033988749895
zm5_3,7,93,94,1,1.5,-0.5,1.5811388300841898
zm5_3,7,94,95,1,1.0,-0.5,1.118033988749895
zm5_3,7,95,96,1,1.0,-0.5,1.118033988749895
zm5_3,7,96,97,1,1.0,0.0,1.0
zm5_3,8,1,2,1,-0.5,0.0,0.5
zm5_3,8,2,3,1,0.0,0.0,0.0
zm5_3,8,3,4,1,0.5,0.0,0.5
zm5_3,8,4,5,1,0.0,0.0,0.0
zm5_3,8,5,6,1,-0.5,0.0,0.5
zm5_3,8,6,7,1,0.0,0.0,0.0
zm5_3,8,7,8,1,0.5,0.0,0.5
zm5_3,8,8,9,1,-0.5,-0.5,0.7071067811865476
zm5_3,8,9,10,1,0.0,-0.5,0.5
zm5_3,8,10,11,1,0.5,0.0,0.5
zm5_3,8,11,12,1,0.0,0.0,0.0
zm5_3,8,12,13,1,-0.5,0.0,0.5
zm5_3,8,13,14,1,0.5,0.0,0.5
zm5_3,8,14,15,1,0.0,0.0,0.0
zm5_3,8,15,16,1,0.0,0.0,0.0
zm5_3,8,16,17,1,0.0,0.0,0.0
zm5_3,8,17,18,1,0.0,0.0,0.0
zm5_3,8,18,19,1,-0.5,0.0,0.5
zm5_3,8,19,20,1,0.0,0.5,0.5
zm5_3,8,20,21,1,0.0,0.0,0.0
zm5_3,8,21,22,1,0.0,0.0,0.0
zm5_3,8,22,23,1,0.0,0.0,0.0
zm5_3,8,23,24,1,0.0,0.0,0.0
zm5_3,8,24,25,1,0.0,0.0,0.0
zm5_3,8,25,26,1,0.0,0.0,0.0
zm5_3,8,26,27,1,0.0,0.0,0.0
zm5_3,8,27,28,1,0.0,0.0,0.0
zm5_3,8,28,29,1,0.0,0.0,0.0
zm5_3,8,29,30,1,-0.5,0.0,0.5
zm5_3,8,30,31,1,0.0,0.0,0.0
zm5_3,8,31,32,1,0.0,0.0,0.0
zm5_3,8,32,33,1,0.0,0.0,0.0
zm5_3,8,33,34,1,0.0,0.0,0.0
zm5_3,8,34,35,1,0.0,0.5,0.5
zm5_3,8,35,36,1,0.0,0.0,0.0
zm5_3,8,36,37,1,0.0,0.0,0.0
zm5_3,8,37,38,1,0.0,0.0,0.0
zm5_3,8,38,39,1,0.0,0.0,0.0
zm5_3,8,39,40,1,0.0,0.0,0.0
zm5_3,8,40,41,1,0.0,0.0,0.0
zm5_3,8,41,42,1,-0.5,0.0,0.5
zm5_3,8,42,43,1,0.0,0.0,0.0
zm5_3,8,43,44,1,0.0,0.0,0.0
zm5_3,8,44,45,1,0.0,0.0,0.0
zm5_3,8,45,46,1,0.0,0.0,0.0
zm5_3,8,46,47,1,0.0,0.0,0.0
zm5_3,8,47,48,1,0.0,0.0,0.0
zm5_3,8,48,49,1,0.0,0.0,0.0
zm5_3,8,49,50,1,0.0,0.0,0.0
zm5_3,8,50,51,1,0.0,0.0,0.0
zm5_3,8,51,52,1,0.0,0.0,0.0
zm5_3,8,52,53,1,0.0,0.0,0.0
zm5_3,8,53,54,1,0.0,0.0,0.0
zm5_3,8,54,55,1,0.0,0.0,0.0
zm5_3,8,55,56,1,0.0,0.0,0.0
zm5_3,8,56,57,1,0.0,0.0,0.0
zm5_3,8,57,58,1,0.0,0.0,0.0
zm5_3,8,58,59,1,0.0,0.0,0.0
zm5_3,8,59,60,1,0.0,0.0,0.0
zm5_3,8,60,61,1,0.0,0.0,0.0
zm5_3,8,61,62,1,0.0,0.0,0.0
zm5_3,8,62,63,1,0.0,0.0,0.0
zm5_3,8,63,64,1,0.0,0.0,0.0
zm5_3,8,64,65,1,0.0,0.0,0.0
zm5_3,8,65,66,1,0.0,0.0,0.0
zm5_3,8,66,67,1,0.0,0.0,0.0
zm5_3,8,67,68,1,0.0,0.0,0.0
zm5_3,8,68,69,1,0.0,0.0,0.0
zm5_3,8,69,70,1,0.0,0.0,0.0
zm5_3,8,70,71,1,0.0,0.0,0.0
zm5_3,8,71,72,1,0.0,0.0,0.0
zm5_3,8,72,73,1,0.0,0.0,0.0
zm5_3,8,73,74,1,0.0,0.0,0.0
zm5_3,8,74,75,1,0.0,0.0,0.0
zm5_3,8,75,76,1,0.0,0.0,0.0
zm5_3,8,76,77,1,0.0,0.0,0.0
zm5_3,8,77,78,1,0.0,0.0,0.0
zm5_3,8,78,79,1,0.0,0.0,0.0
zm5_3,8,79,80,1,0.0,0.0,0.0
zm5_3,8,80,81,1,0.0,0.0,0.0
zm5_3,8,81,82,1,0.0,0.0,0.0
zm5_3,8,82,83,1,0.0,0.0,0.0
zm5_3,8,83,84,1,0.0,0.0,0.0
zm5_3,8,84,85,1,0.0,0.0,0.0
zm5_3,8,85,86,1,0.0,0.0,0.0
zm5_3,8,86,87,1,0.0,0.0,0.0
zm5_3,8,87,88,1,0.0,0.0,0.0
zm5_3,8,88,89,1,0.0,0.0,0.0
zm5_3,8,89,90,1,0.0,0.0,0.0
zm5_3,8,90,91,1,0.0,0.0,0.0
zm5_3,8,91,92,1,0.0,0.0,0.0
zm5_3,8,92,93,1,0.0,0.0,0.0
zm5_3,8,93,94,1,0.0,0.0,0.0
zm5_3,8,94,95,1,0.0,0.0,0.0
zm5_3,8,95,96,1,0.0,0.0,0.0
zm5_3,8,96,97,1,0.0,0.0,0.0
zm5_3,9,1,2,1,0.0,0.0,0.0
zm5_3,9,2,3,1,0.0,-0.5,0.5
zm5_3,9,3,4,1,-0.5,0.0,0.5
zm5_3,9,4,5,1,0.0,0.0,0.0
zm5_3,9,5,6,1,0.0,0.0,0.0
zm5_3,9,6,7,1,0.0,-0.5,0.5
zm5_3,9,7,8,1,0.0,0.0,0.0
zm5_3,9,8,9,1,0.0,0.0,0.0
zm5_3,9,9,10,1,0.0,0.0,0.0
zm5_3,9,10,11,1,0.0,0.0,0.0
zm5_3,9,11,12,1,0.0,0.0,0.0
zm5_3,9,12,13,1,-0.5,0.0,0.5
zm5_3,9,13,14,1,0.0,0.0,0.0
zm5_3,9,14,15,1,0.0,0.0,0.0
zm5_3,9,15,16,1,0.0,-0.5,0.5
zm5_3,9,16,17,1,0.0,0.0,0.0
zm5_3,9,17,18,1,0.0,0.0,0.0
zm5_3,9,18,19,1,0.0,0.0,0.0
zm5_3,9,19,20,1,0.0,0.0,0.0
zm5_3,9,20,21,1,0.0,0.0,0.0
zm5_3,9,21,22,1,0.0,0.0,0.0
zm5_3,9,22,23,1,0.0,0.0,0.0
zm5_3,9,23,24,1,0.0,0.0,0.0
zm5_3,9,24,25,1,0.0,0.0,0.0
zm5_3,9,25,26,1,0.0,0.0,0.0
zm5_3,9,26,27,1,0.0,0.0,0.0
zm5_3,9,27,28,1,0.0,0.0,0.0
zm5_3,9,28,29,1,0.0,0.0,0.0
zm5_3,9,29,30,1,0.0,0.0,0.0
zm5_3,9,30,31,1,0.0,0.0,0.0
zm5_3,9,31,32,1,0.0,0.0,0.0
zm5_3,9,32,33,1,-0.5,0.0,0.5
zm5_3,9,33,34,1,0.0,0.0,0.0
zm5_3,9,34,35,1,0.0,0.0,0.0
zm5_3,9,35,36,1,0.0,0.0,0.0
zm5_3,9,36,37,1,0.0,0.5,0.5
zm5_3,9,37,38,1,0.0,0.0,0.0
zm5_3,9,38,39,1,0.0,0.0,0.0
zm5_3,9,39,40,1,0.0,0.0,0.0
zm5_3,9,40,41,1,0.0,0.0,0.0
zm5_3,9,41,42,1,0.0,0.0,0.0
zm5_3,9,42,43,1,0.0,0.0,0.0
zm5_3,9,43,44,1,0.5,0.0,0.5
zm5_3,9,44,45,1,0.0,0.0,0.0
zm5_3,9,45,46,1,0.0,0.0,0.0
zm5_3,9,46,47,1,0.0,0.0,0.0
zm5_3,9,47,48,1,0.0,0.0,0.0
zm5_3,9,48,49,1,0.0,0.0,0.0
zm5_3,9,49,50,1,0.0,0.0,0.0
zm5_3,9,50,51,1,0.0,0.0,0.0
zm5_3,9,51,52,1,0.0,0.0,0.0
zm5_3,9,52,53,1,0.0,0.0,0.0
zm5_3,9,53,54,1,0.0,0.0,0.0
zm5_3,9,54,55,1,0.0,0.0,0.0
zm5_3,9,55,56,1,0.0,0.0,0.0
zm5_3,9,56,57,1,0.0,0.0,0.0
zm5_3,9,57,58,1,0.0,0.0,0.0
zm5_3,9,58,59,1,0.0,0.0,0.0
zm5_3,9,59,60,1,0.5,0.0,0.5
zm5_3,9,60,61,1,0.0,0.0,0.0
zm5_3,9,61,62,1,0.0,0.0,0.0
zm5_3,9,62,63,1,0.0,0.0,0.0
zm5_3,9,63,64,1,0.0,0.0,0.0
zm5_3,9,64,65,1,0.0,0.0,0.0
zm5_3,9,65,66,1,0.0,0.5,0.5
zm5_3,9,66,67,1,-0.5,0.0,0.5
zm5_3,9,67,68,1,-0.5,0.0,0.5
