group,track_id,total_frames,pg_el_count,pg_im_count,pg_el_fraction,first_pg_el_frame,last_pg_el_frame,longest_pg_el_run,final_pg_el_run,first_pg_el_persistence,pg_el_run_count,pg_el_by_24,pg_el_by_48,pg_el_by_72,stable_3,stable_5,stable_10,stable_15,stable_20,final_class,germination_target,final_label,reversal_count
pg6_10,4,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_10,5,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_10,6,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_10,7,97,62,35,0.6391752577319587,36.0,97.0,62,62,62,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_10,8,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_10,9,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,0,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,1,97,37,60,0.38144329896907214,61.0,97.0,37,37,37,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,2,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,3,97,48,49,0.4948453608247423,50.0,97.0,48,48,48,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,4,97,45,52,0.4639175257731959,53.0,97.0,45,45,45,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,5,97,57,40,0.5876288659793815,41.0,97.0,57,57,57,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,6,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,7,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,8,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_11,9,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_12,0,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_12,1,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_12,2,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_12,3,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_12,4,97,66,31,0.6804123711340206,31.0,97.0,65,65,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg6_12,5,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_12,6,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_12,7,97,77,20,0.7938144329896907,20.0,97.0,76,76,1,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg6_12,8,97,59,38,0.6082474226804123,39.0,97.0,59,59,59,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_12,9,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_2,1,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,2,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,3,97,56,41,0.5773195876288659,42.0,97.0,56,56,56,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,4,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,5,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,6,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,7,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,8,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_2,9,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_3,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_3,2,97,58,39,0.5979381443298969,40.0,97.0,58,58,58,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,3,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,4,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,5,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,6,97,40,57,0.41237113402061853,58.0,97.0,40,40,40,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,7,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,8,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_3,9,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_4,1,97,56,41,0.5773195876288659,42.0,97.0,56,56,56,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,2,97,85,12,0.8762886597938144,13.0,97.0,85,85,85,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,3,97,59,38,0.6082474226804123,39.0,97.0,59,59,59,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,4,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,5,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,6,97,59,38,0.6082474226804123,39.0,97.0,59,59,59,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,7,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,8,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_4,9,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_5,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_5,2,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,3,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,4,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,5,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,6,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,7,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,8,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,9,97,57,40,0.5876288659793815,41.0,97.0,57,57,57,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_5,10,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_6,1,97,87,10,0.8969072164948454,11.0,97.0,87,87,87,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,2,97,87,10,0.8969072164948454,11.0,97.0,87,87,87,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,3,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,4,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,5,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,6,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,7,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,8,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_6,9,97,90,7,0.9278350515463918,8.0,97.0,90,90,90,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_7,1,97,34,63,0.35051546391752575,64.0,97.0,34,34,34,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,2,97,86,11,0.8865979381443299,12.0,97.0,86,86,86,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,3,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,4,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,5,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,6,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,7,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,8,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_7,9,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg6_8,1,97,60,37,0.6185567010309279,38.0,97.0,60,60,60,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,2,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,3,97,60,37,0.6185567010309279,38.0,97.0,60,60,60,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,4,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,5,97,74,23,0.7628865979381443,23.0,97.0,73,73,1,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg6_8,6,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,7,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,8,97,29,68,0.29896907216494845,69.0,97.0,29,29,29,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_8,9,97,14,83,0.14432989690721648,84.0,97.0,14,14,14,1,False,False,False,True,True,True,False,False,pg_el,1,GERMINATED,0
pg6_9,0,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,1,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,2,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,3,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,4,97,72,25,0.7422680412371134,25.0,97.0,71,71,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg6_9,5,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,6,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,7,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,8,97,59,38,0.6082474226804123,39.0,97.0,59,59,59,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg6_9,9,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_1,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_1,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_1,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_1,3,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_1,4,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_1,5,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_1,6,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_1,7,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_1,8,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_1,9,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,0,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,1,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,2,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,3,97,57,40,0.5876288659793815,41.0,97.0,57,57,57,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,4,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,5,97,44,53,0.4536082474226804,54.0,97.0,44,44,44,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,6,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_10,7,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_10,8,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_10,9,97,85,12,0.8762886597938144,13.0,97.0,85,85,85,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,0,97,52,45,0.5360824742268041,46.0,97.0,52,52,52,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,1,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,2,97,39,58,0.4020618556701031,58.0,97.0,38,38,1,2,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg7_11,3,97,46,51,0.4742268041237113,52.0,97.0,46,46,46,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,4,97,70,27,0.7216494845360825,27.0,97.0,69,69,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg7_11,5,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,6,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,7,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,8,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_11,9,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_12,0,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_12,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_12,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_12,3,97,47,50,0.4845360824742268,51.0,97.0,47,47,47,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_12,4,97,54,43,0.5567010309278351,42.0,97.0,53,53,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg7_12,5,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_12,6,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_12,7,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_12,8,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_12,9,97,48,49,0.4948453608247423,50.0,97.0,48,48,48,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,0,97,54,43,0.5567010309278351,44.0,97.0,54,54,54,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,1,97,39,58,0.4020618556701031,59.0,97.0,39,39,39,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_2,3,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,4,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,5,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,6,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,7,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,8,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_2,9,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg7_3,1,97,12,85,0.12371134020618557,86.0,97.0,12,12,12,1,False,False,False,True,True,True,False,False,pg_el,1,GERMINATED,0
pg7_3,2,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,3,97,55,42,0.5670103092783505,43.0,97.0,55,55,55,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,4,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,5,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,6,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,7,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,8,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_3,9,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,0,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,1,97,32,65,0.32989690721649484,66.0,97.0,32,32,32,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,2,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,3,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,4,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,5,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,6,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,7,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,8,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_4,9,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,0,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,1,97,24,73,0.24742268041237114,74.0,97.0,24,24,24,1,False,False,False,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,2,97,44,53,0.4536082474226804,54.0,97.0,44,44,44,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,3,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,4,97,58,39,0.5979381443298969,40.0,97.0,58,58,58,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,5,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,6,97,79,18,0.8144329896907216,19.0,97.0,79,79,79,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,7,97,62,35,0.6391752577319587,36.0,97.0,62,62,62,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,8,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_5,9,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,0,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,1,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,2,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,3,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,4,97,85,12,0.8762886597938144,13.0,97.0,85,85,85,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,5,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,6,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,7,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,8,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg7_6,9,97,85,12,0.8762886597938144,13.0,97.0,85,85,85,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
